rates_star;titles;user_name;date_comment;who_found_comment_helpful;comments;
"1/10";"Nice";"itsnecatiuzun";"28 February 2023";"5 out of 11 found this helpful. Was this review helpful? Sign in to vote.
Permalink";""
"10/10";"An episode faithful to the game, an excellent adaptation";"marcio_estevam";"28 February 2023";"6 out of 21 found this helpful. Was this review helpful? Sign in to vote.
Permalink";"The episode was one of the most faithful in comparison to the Game, the story of The Last of Us is focused on human relationships.

It's not a Zombies story, by the way, nor are the Infected called that.

The character Ellie's sexuality has always been openly exposed in the Game and it was never a problem, on the contrary, it makes this story incredibly human.

Episode 7 portrayed the game's story with primacy, it just didn't have the ""gameplay"" where you interact with the Infected.

What these people who are hating are missing is Maturity, so much so that the countless Reviews Bombs prove how true this aspect is."
"7/10";"I tried.. gave up at ep 7";"gershwink";"28 February 2023";"42 out of 131 found this helpful. Was this review helpful? Sign in to vote.
Permalink";"1st episode showed real promise was excited to see more.

2nd was ok not great but ok good sets and camera work but starting to lose pace.

3rd episode was sweet but didnt advance the story in any way.

I am bailing out after just watching ep7.

Sooo slow like the writers were thinking "" omg we only got enough material for 4 shows, how do we stretch it out to 10 ?"" I have played the game didnt really mind if this was faithful or not.

But when you start to watch something then spend most of the time checking yr facebook.... Many series I have watched start out slow but get better as they progress.. This show is the total opposite..great start..getting slower and slower and maybe even slower by episode 8..I'll never know cos I'll never see it."
"5/10";"Yeahhhhh...";"ztdxf";"28 February 2023";"1 out of 2 found this helpful. Was this review helpful? Sign in to vote.
Permalink";""
"5/10";"Finally a doomsday scenario worth the watch";"spectrlpc";"28 February 2023";"6 out of 17 found this helpful. Was this review helpful? Sign in to vote.
Permalink";"I went into the show honestly expecting nothing. 'Another adaptation from a video game, thats original' was my frame of mind.

Having never played the game and having no familiarity with the cast I had my skeptical glasses set for kill. Boy was I ever wrong...

The performances are top shelf and the story line is riveting and always leaving me begging for more. It's as infectious as it is suspenseful and I'd tip my hat (if I wore one). This is the much needed break from cowboy daytime drama my minds eye needed.

The only thing I would want to see more of is the origin of how things got to be where they are. My inner nerd longs for the schematics of this plague.

Both Pedro and Bella are both super star worthy and I look forward to the shows continued saga of fungus riddled zombies and a youthful view of 'how to handle the end of civilization.'"
"7/10";"Great show with only few remarks";"joot-19-804897";"28 February 2023";"6 out of 14 found this helpful. Was this review helpful? Sign in to vote.
Permalink";"I have never played the game. I really like the zombie genre. The Mandalorian guy is awesome but the girl could have been better cast. I don't like her character too....she is swearing too much and is pretty annoying at times.

I like the fact that its more about the psychology after a worldwide impact event and the interactions between people than it is about killing zombies.

The best improvement the show could make is to let the actors be more careful walking around in dark and empty alleys and making lots of noise to give the viewer the impression zombies are very dangerous and can kill you in an instant."
"10/10";"The Last of Us: A Gritty and Compelling Adaptation of the Beloved Video Game";"cucadaina";"28 February 2023";"1 out of 10 found this helpful. Was this review helpful? Sign in to vote.
Permalink";"The Last of Us is a television series produced by HBO, based on the video game of the same name developed by Naughty Dog. The series follows Joel and Ellie, two survivors in a post-apocalyptic world caused by an infection that turns people into dangerous, mindless creatures called ""infected.""

The series is set in a variety of environments, from abandoned cities to rural areas, and features a range of interesting and complex characters. In particular, the relationship between Joel and Ellie is the heart of the story, as they navigate the dangers of the infected world together and develop a close bond over the course of their journey.

The series does an excellent job of capturing the bleak, gritty atmosphere of the video game and translating it to the screen. The production design is top-notch, with a particular attention to detail in the various environments and the portrayal of the infected creatures. The use of practical effects and makeup is impressive, lending a visceral and realistic quality to the violence and gore in the series."
"3/10";"Boring";"sovcsik";"28 February 2023";"34 out of 104 found this helpful. Was this review helpful? Sign in to vote.
Permalink";"Terribly slow and boring series. Sometimes nothing breaks for minutes. Sometimes I seriously want to roll in it, but I'm afraid something will happen in the meantime, but I wouldn't miss anything. One episode I don't know what it's for, it adds nothing to the story, but I watch something for an hour and then nothing happens, I just learn a redundant story that adds nothing to the characters. In addition, Bella adds no acting or emotion to the film, Kermit the Frog or anyone else could play like that. In my opinion, this is a desecration of the video game. The only positive thing is the elaboration of the infected, although it is good to see a specimen of them every episode. So no matter how good the make-up and the set design, if you have zero acting and a dirty director, the script looks like it was written by a two-year-old."
"5/10";"One of the all time best";"dakjets";"28 February 2023";"12 out of 44 found this helpful. Was this review helpful? Sign in to vote.
Permalink";"Is it possible to do better at all?

If so, what is it to criticize here?

The answer is: Virtually noting. Zero.

The Last of Us will be left as one of the really big classic series that will continue to fascinate and attract new viewers for many years to come. I am not one of those who have played the game the series is built on, so I should not comment on that. But this series has ""everything"": incredibly exciting, credible characters played by incredibly good actors with Pedro Pascal as the powerful protagonist. In addition, the series creators have been able to braid in side stories, backlash along the way that make us understand even better why the lead actors do as they do. Everything is intended and put together in a quirky and masterful way.

And I was forgetting; The content is also unpredictable. We are surprised and shocked along the way. Just wait for the next episode as one of the week's highlights. Hope they manage to keep the quality so high further."
"7/10";"About as Good as Entertainment Can Be";"tkdlifemagazine";"28 February 2023";"13 out of 36 found this helpful. Was this review helpful? Sign in to vote.
Permalink";"Full disclosure- I never even heard of this video game so nothing about this review is from the perspective of its comparison to the game in any way. As a post-apocalyptic, zombie show this is really, really good. The Fungus infected Zombies are cool, but this is just the instrument by which the heart of the show is explored-that is relationships and loss. The show does a great job of examining the most essential of human needs-emotional connection. The characters are great. The acting by the two leads are moving and deep. The cinematography, Direction, costumes, and set design are movie quality. Each episode is connected, but there is a bit of anthology quality, as each one is a story within the story. This one is engaging from 1st minute until last. Perhaps with the recent global Pandemic it has more emotional depth than it would have. Can't wait for more...."
"9/10";"First class adaptation";"solangelucci";"28 February 2023";"7 out of 23 found this helpful. Was this review helpful? Sign in to vote.
Permalink";"I must confess I was not happy at first when I found out an adaptation TV show was being made from this fantastic game, but as soon as I gave it a go, I was shocked on how good this experience is turning out to be. Even if one has played both games, there's still an element of surprise, plus the amazing acting from the main characters, and the carefully picked supporting ones.

Well paced, incredible cinematography (wasn't expecting less from the creators of Chernobyl), big fan of Santaolla's music, so that added up for sure, and in general, an overall feeling of something fresh, out of a genre that has been explored for so long."
"6/10";"Why oh why.....";"erikssonsens";"28 February 2023";"0 out of 11 found this helpful. Was this review helpful? Sign in to vote.
Permalink";""
"10/10";"Highly disappointing";"mcleanman-01635";"28 February 2023";"45 out of 133 found this helpful. Was this review helpful? Sign in to vote.
Permalink";"Honestly went in hoping it was going to be great boy was I wrong. From the first episode on it was loosely based on the game and seemed to borrow more from TWD. Pascal was a good and believable casting option. Bella however has no real feeling of anything like the basis for her character. Personally I can't get a young much less talented Haley Joel Osment vibe from her in looks as well. I feel something with this much beloved story line to speak off should have been taken from much further than it was. I feel like this was made for an audience that may know the game exists but has never really played the game it fails on so many levels if I could give it a 0 I would. Even though it seems to try very hard to get you to care about the characters I find it hard if not nearly impossible to connect with any of them. This show is boring and slow which wouldn't be bad if the could produce some sort real tension. Watch at your own risk."
"7/10";"Delivered";"adamparoz";"28 February 2023";"6 out of 19 found this helpful. Was this review helpful? Sign in to vote.
Permalink";"This is not another zombie show. In fact, if. All you want is zombies you will probably be disappointed. This show is about people and love - and specifically how far we go for those we care about.

After playing through the games well over 12 times, I am a massive last of us fan. That being said, I am also a heavy critic (still unsure on my feelings for part 2, but understand what they were going for).

This show has delivered on all the big moments from the game that I wanted, and added even more context and content that was not available in the game due to budget constrictions OR for the fact that you only played through Joel's point of view (or briefly Ellie OR even more briefly Sarah).

The performances are outstanding, the direction has been solid, pacing has so far been perfect (only 2 eps left while writing this), and it has enhanced the game. Troy and Ashley will always be my favourite Joel and Ellie performance, but I equally love Pedro and Bella and you can see there connection grow as the series grows."
"10/10";"Proficient but lacking";"thorgarth";"28 February 2023";"2 out of 4 found this helpful. Was this review helpful? Sign in to vote.
Permalink";"Disclaimer: I've not played the game.... ever.

With that in mind Must start by saying the very first episode was grand, frenetic, dramatic, full packed with action... VERY promising! And I'm not saying that what came after is bad, because it isn't, but it lacks. Above all it lacks the sense of continuity, failing to delver the time scale and ""mileage"" the character faced and travelled through. It becomes very ""episodic"", with no sense of progress, an anthology of small stories within a bigger story arc, built to cater to a cause or another.

Technically it's very well executed, and the actors deliver very professionally. Nothing to fault (quite the contrary). It´s the pace and the Episodic nature that really struck a nerve with me. The last episode, for instance, was seen in under 5 minutes... Her background story could have been brilliantly displayed there, but at this point I just couldn't entertain the idea of spending 45+ minutes of flashback just to reach the conclusion of the episode where it mattered."
"3/10";"A lot of potential squandered week after week";"parkerlamarbrook";"28 February 2023";"13 out of 23 found this helpful. Was this review helpful? Sign in to vote.
Permalink";"Each week I grow more and more dumbfounded as to how people continue to rate this show so highly. There have been maybe two or 3 ""pretty good"" episodes so far and the rest are truly mind numbing.

In most episodes, nothing of consequence ever seems to happen and the show offers a genuinely stale and sometimes painfully-boring experience for the viewers. As a result I've seen so many fans of the series endlessly scavenging for deeper meaning to the shows extremely shallow plot to justify the lack of engaging story, mystery, or general purpose we see episode after episode, where there really is none.

It's also unfortunately that one of the best episodes yet was completely centered around two individuals who are not main characters or even part of the larger plot that are not seen again and have more or less an inconsequential impact on the main characters. That's... not good, for obvious reasons. The largely standalone side-show episode featuring exclusively side-characters should never be the most engaging, emotional, and gripping one, but that's the reality of The Last of Us.

It's getting harder and harder for me to maintain the motivation to subject myself to this visual-Valium week after week, but I just keep hoping eventually it will improve. Lately, I'm not getting my hopes up. The writers seem fine to continue throwing weekly episodes containing very little plot development, next to no character development, and most importantly of all, no infected, down the pipeline.

This could've been done so, so much better in my opinion."
"1/10";"Surprisingly disappointing";"stefanodutary_02";"28 February 2023";"18 out of 33 found this helpful. Was this review helpful? Sign in to vote.
Permalink";"I get that you need to adapt a the story to the TV screen, but don't take almost all of the good stuff the game has just to explore the psyche of the characters (mostly if the turn out dead), it's the middle of the apocalypse for crying out loud! The first episodes promised, but sadly it has gone downwards and grown tedious. There are few action sequences, thrilling moments or horror shocks. I have no feeling towards the characters, it's all weird cardboard-like acting. I was rooting for this show because of Chernobyl TV Series creator took on this series, but boy if It's a let down. 5 out of 10."
"7/10";"Uhhm where are the zombies";"colbylaviana";"28 February 2023";"18 out of 34 found this helpful. Was this review helpful? Sign in to vote.
Permalink";"I've never seen a ""zombie"" series that had so few actual Zombies 😂 especially one based off of a video game that's supposed to be all action? There are useless storylines and people fighting but zombies take up about %8 of the scenes😂 granted I'm only 7 episodes in but they're sacrificing a great storyline to do a little soap boxing and social commentary, sometimes they assume everyone watching has played the game because some of the stories seem to be lifted from the game, though being a non player I can't tell which but my friends, who are familiar with the game, keep me up to date, the show has moments of brilliance but I think the bulk of the audience who are giving rave reviews are only virtue signaling and not truly watching 😉"
"7/10";"One of the best TV series ever";"electrobird";"28 February 2023";"4 out of 19 found this helpful. Was this review helpful? Sign in to vote.
Permalink";"It is the only video game adaptation worth mentioning and one of the best TV series ever made. This is writing at its finest and an it has an emotional depth that let me in tears at the end of each episode. The story of Ellie and Joel in their journey across the post-apocalyptic US and into their own souls is something I will never forget. If the game was already absolutely fantastic, the adaptation for TV is even better.

With HBO's production power, Druckman and Mazin could have resorted to every single cliché on the book, cheap action takes, jump scares and CGI monsters. They would still have a huge success. Instead, they courageously took the risk of a less traveled path, and we find drama and profound human experiences in the most unexpected of places.

Bella, Pedro and the entirety of this fabulous cast give performances like we rarely see on TV and the series most likely will grab every award for this season.

It is a world destroyed by a plague and overtaken by barbarism and totalitarian rule, but rest assured, this is about who WE are as humans and not about some walking dead plague. It's the Last of US. Emphasis in ""US""."
"6/10";"We are true to game adaptation .Yeah literally";"HotDoggyBoomBooM";"28 February 2023";"62 out of 155 found this helpful. Was this review helpful? Sign in to vote.
Permalink";"Barely i can remember seeing clickers and bloats for 20mins or more to the entire season 1 combined . Please dont say that you were truthful to the game adaptation at least TWD had walkers involved and it did not have action for most conversational part yet there was an environment of horror on how to survive made it the season 1 a hit. But this show gave us 1 action just 1 for mere 20 mins i suppose and filled the entire hours of relationship drama which was nice to see but as episodes went on this became the main course of the show i mean what's the point this whole season looks like some vacation trip to their loved ones ."
"7/10";"Drags on";"carlosmmadeira";"28 February 2023";"99 out of 173 found this helpful. Was this review helpful? Sign in to vote.
Permalink";"I'm probably in the minority here, and that's fine - we can't all agree all the time. But I'm just about to give up on this show, if ep 8 doesn't pick up the pace.

It's one thing to take your time to build up your characters, and it's a whole other thing to waste 2 and a half episodes of your already short 9 episode run on storylines that go nowhere. Yes I'm looking at you, episodes 3 and 7.

This show started stellar, but then went way down in episode 3 with an extra long episode that basically has very limited connection to the main plot thread - the characters in this ep are mentioned once in ep 4, and then never again. And then in ep 7, we go on the long flashback run that barely adds anything to the main storyline.

What exactly is the point of these detours? They don't actually add that much to the world building (that we didn't already know) nor to the characters and their relationships.

This is only my point of view of course, and I'm sure many of you may disagree. But as far as I'm concerned, I'm just about done with this show. It had so much potential, it sucks to see it wasted.

PS: I didn't play the games, so I have no clue how they tie up to the show.

Edit: subtracted 1 star after I saw the finale. Please give me my time back."
"1/10";"An Ok one but not worth the wait";"pengyenyc";"28 February 2023";"6 out of 10 found this helpful. Was this review helpful? Sign in to vote.
Permalink";"It's not a bad one. Good acting and beautiful scenes. But given that each week you only get one new episode, the pace is hell too slow!

The first episode comes out very strong and delivers a unique story in a post-apocalyptic world. I was instantly excited for the coming new episodes. However, each one became more and more boring. The story in each episode is hard to be distinguished from one another. I guess it's not a problem to people who have played the game before since they have many memories to relate to. But to non-players, it's not the case. Eventually this series became kinda plain to me and is not worth the wait."
"9/10";"People need to relearn what TV Is Supposed to Be";"truthbrarian";"28 February 2023";"15 out of 47 found this helpful. Was this review helpful? Sign in to vote.
Permalink";""
"10/10";"Burnt out after second episode";"yabonney";"27 February 2023";"9 out of 16 found this helpful. Was this review helpful? Sign in to vote.
Permalink";"Started off with a bang!!!!! Then it's all down hill. So slow and boring episodes. For me each episode are just fillers, no excitement and even the storyline script is average. Don't get me wrong there are some moments/scenes in each episode that is good but it doesn't keep you riveting, it just send you to sleep. The backdrop scenes/landscape are amazing but thats it.

Ellie I'm not convinced, I can just bare to watch her antics and Katherine the leader, definitely I wasn't convinced of her role as the leader of the resistance of her softly voice.

Its a shame as the first episode and second looks so promising it fail to materialise. Walking dead is far superior to this."
"6/10";"Absolutely Brilliant!";"hornedone-45265";"27 February 2023";"4 out of 16 found this helpful. Was this review helpful? Sign in to vote.
Permalink";"This is by far one of the best shows out there, and easily beats anything comparable.

The acting is top notch, the story is brilliant, and of course the visuals are breathtaking.

They'd be insane not to have at least two more seasons, though I'd like to have them plan a satisfying ending rather than just let it fall apart like GoT or Lost.

This should be the new standard for how to convert a video game to the screen. They stick to the game enough to satisfy the fans, and they expand when necessary to add much needed depth to the characters. Best of all, they manage to bring some humanity and hope back to the apocalypse genre.

More please."
"4/10";"Mediocre survival drama";"rikard_hedlund";"27 February 2023";"5 out of 8 found this helpful. Was this review helpful? Sign in to vote.
Permalink";"It doesn't deserve to be among the top rated series of Imdb for sure and that's why i review this series to provide a reality check.

Like any Zombie/Infected universe content it starts of good with build-up and character development. The first couple of episodes will keep you entertained but then it will start to run dry as they fail to keep the adventures interesting.

The shining point of the series is the production grade presentation of the infected which are outstanding and better than any other zombie movie. However they are not using their presence efficiently enough as if they don't want to play their triumph card too early. This decision leads to the series becoming a stale drama and the interaction between characters met on the way is lacking in depth or variety.

Atleast in series like TWD at the first half of the season there were several characters with interesting development and you could easily pick characters that you relate to.

Here the characters are just bland and the two main ones aren't special enough to keep you entertained along with the generic bandit villains that we have seen countless of times already.

In short: The show had great promise but deteriorated the longer it revealed it's slow unadventurous state."
"8/10";"So far, it's the best game adaptation made!";"gabrielybarbosa";"27 February 2023";"3 out of 8 found this helpful. Was this review helpful? Sign in to vote.
Permalink";"I don't even have words to describe how happy I am with the series!

The small changes being made are not impacting the story and character development at all. Bella Ramsey is all Ellie! She knows how to bring out the essence of Ellie in an incredible way. Pedro Paschal is perfect as Joel too!

I can't wait for season two to explore the events of the second game.

It has became an event here in my home, with my mother and brother, to watch together on Sunday's.

My ""negative"" point is that, in some episodes, could have more action, such as in the left behind one, with more infected maybe.

HBO, Craig Mazin and Neil Druckman, thank you for this."
"4/10";"Started strong. What happened?";"PythonM";"27 February 2023";"12 out of 25 found this helpful. Was this review helpful? Sign in to vote.
Permalink";"Very disappointed. First 2 episodes were gripping...learning how the fungus originated, etc.

But show quickly devolved into boring scenes, preachiness, and questionable decision-making by each of the characters. I will watch last 2 episodes and be done, unless something turns around.

Good acting, but bad scripts. Whiny girl and predictable guy. Few characters that I feel sympathetic toward.

Important parts seem rushed, and boring parts are drawn out way too much. Even the scenery has lost its magic.

In short, more zombies, more plot, less character development of people we don't really need to know much about."
"10/10";"Another zombie series, nothing more";"hisham-rojbani";"27 February 2023";"77 out of 231 found this helpful. Was this review helpful? Sign in to vote.
Permalink";"So far the pilot episode is the best, other than that, unnecessary side stories, that won't add any value to the main plot. I think the writers are just recycling the walking dead again, and trying to squeeze some revenues as much as they can, also emphasizing on the ""no one is safe"" cliche used in the walking dead. Another thing I was disturbed with was the obvious direction episode 7 ""left behind"" was taking since I know HBO has no... how should I put this?... No boundaries. I think with this bland and slow pace story the show will not survive for another season. But hey! This is HBO they have the money to keep a dead fish in a tank. Also how dare you rate this show putting it in par with great shows like Breaking Bad???

Lastly, Go play the game, it's way better, you can really feel how sincere its creators were when they made it."
"10/10";"Started off good but then lost its touch";"martingega";"27 February 2023";"29 out of 55 found this helpful. Was this review helpful? Sign in to vote.
Permalink";"The first two episodes were great, but then it focused more on the drama than actually making showing some action. A show who doesn't have action, especially a ""infected"" people type of show should have that, otherwise it gets boring.

I dont wanna use the word ""zombie"" 'cause it isnt all about that, but anyway even movies such as World War Z had some action paced scenes that made you focus on the plot more and keep you seated.

I really wanted to like it, but it doesn't even come close to the shows that have been #1 in here, such as GOT or BreakingBad. Currently missing the last 2 episodes of the series but I dont think they will make such a big difference. Such a let down."
"2/10";"good show but the praise is exaggerated";"whitevolverine";"27 February 2023";"25 out of 50 found this helpful. Was this review helpful? Sign in to vote.
Permalink";"It's weird the fact that the best episode of the show is just the only one that isn't focused on the main characters (long long time) i mean, the acting is good the scenarios are good but there's nothing in The last of us that differentiates it from other series of the same style, for me there is a feeling that something is missing in The last of us that justifies all the hype and put The last of us in the same imdb ranking of Breaking bad? Serious ? , breaking bad is a classic series that closed its cycle 10 years ago while The Last of us barely finished the first season let's take it easy guys."
"4/10";"It's starting to feel like a poor remake";"gamesxppt";"27 February 2023";"4 out of 8 found this helpful. Was this review helpful? Sign in to vote.
Permalink";"The biggest risk in doing an adaptation of a videogame which is as story driven and cinematic as 'The last of us' is that if you're not careful, it may end up looking like a poor remake. And that's what's clearly happening with this show, as some of the most pivotal scenes have been handled badly and the acting of the main protagonists in those scenes often pale in comparison to what we've seen in the videogame. Unfortunately more and more I'm starting to believe that 'The Last of us' didn't need a TV adaptation, as the videogame gave us everything we could possibly want and some... Would have made more sense to expand its world by creating a whole new story, with new characters, instead of giving us an inferior remake of a videogame which you could hardly do justice, let alone improve upon."
"5/10";"It's good but no must-see";"t-feier";"27 February 2023";"38 out of 80 found this helpful. Was this review helpful? Sign in to vote.
Permalink";"So I finally buckled and watched ""The Last of Us"". It's a pretty good show, sometimes even great, yet it's just not the ""Must watch"" people make it out to be.

I think the positives of the show are pretty well known by now and theres little to argue here. The main acctors have good chemistry, set pieces are great and it's beautifully shot. Since everybody is already raving about the positives I won't go into too much detail here and focus on the issues I had with the show.

One thing that was bugging me was the pacing and writing. Way too much is communicated via flashback or quasi stand-alone episodes. Thats really making the whole thing feel rather disjointed and caused huge problems in the end. It definitely felt like the show was running out of time and a lot of important plot points didn't get the attention they deserved. The actual finale of the show as well as the ending or epilogue felt extremely rushed and therefore hollow. No clue why they paced the show like this. My best bet is that they were trying to cram some extra fan service in.

But the biggest issue is that the show keeps repeating the same pattern of getting ones hopes up and ruining everything with a gut-punch twist. That might be effective if you do it once or twice but it gets old quickly. I stopped caring after a few episodes because I always felt like I was just watching the prelude to yet another catastrophe. Weirdly everything else is by the numbers and the show never really managed to surprise me. Raiders, cannibals, monsters - we've seen it all before and the show isnt really doing anything new with those tropes.

So despite the amazing chemistry between the two main actors and great production value I felt like watching just another zombie horror show after a while. If those arent right up your alley you can calmly skip ""The Last of Us""."
"5/10";"Show starts with a bang... and then dies shortly after";"brandonnicholas-74040";"27 February 2023";"12 out of 39 found this helpful. Was this review helpful? Sign in to vote.
Permalink";"Really bummed with the direction of this show. Everything is so rushed. They don't have enough time to show any of the awesome scenes from the game, but they waste a whole episode on bill and frank, even though they just kill him off. That episode was a complete waste of time. If you can skip an episode and literally miss nothing of the story, you know you did it wrong. That episode would have been a lot better if bill lived, and then it followed the story with him helping you get a battery.the fight scene against the bloater in the school was amazing. They should've taken two seasons for this."
"6/10";"Very good adaptation";"kpk_cioby";"27 February 2023";"11 out of 31 found this helpful. Was this review helpful? Sign in to vote.
Permalink";"I never played the game since I am a proud PCMASTERRACE gamer and not a console gamer, but the adaptation and the way they made this show is really spot on and really captures the universe.

They removed some features of gameplay which in the movies would be annoying and maybe a little illogical, like the gas masks to protect from spores (which then they would just instantly remove the second they left a ""spore infected"" area even tho you could still see particles of spores in the air) and overall I think it's very fun to watch and interesting. The main actor, I loved him since appearing in the Mentalist and always figured he might become a big actor. The female girl actor tho ... ouch. As much as she was amazing and showed character when younger and in GoT, she's obnoxious and annoying at every step in this show. Even her face expressions which is what's mainly wrong with her, are more cringe than ""lovely fun teenager with an attitude"". She's just NOT ELLIE. Which is very sad since she's talented and the show is really great, guess we're stuck with her unless we fast forward at one point and she's older."
"1/10";"Such a great adaptation from the video game!";"jackrohr-98019";"27 February 2023";"3 out of 6 found this helpful. Was this review helpful? Sign in to vote.
Permalink";""
"6/10";"Tedious and annoying characters";"take_the_cannolis";"27 February 2023";"72 out of 149 found this helpful. Was this review helpful? Sign in to vote.
Permalink";"The good: score, cinematography, editing. The OK: the acting, the bad: most of the characters are annoying especially the girl who is almost entirely snarky and bratty and is as foul mouthed as any sailor was. The direction and dialogue is tedious and formulaic like so many mini series these days. It's almost like they were written by bots.

It's of course still a zombie movie that has just enough action to keep you interested. The zombies seem to come out of holes in the ground and it gets weirder. The story moves back and forth seemingly as slow as possible with very few action scenes but plenty of pointless talkie scenes. I give it a 6... barely watchable and feeling somewhat taken in."
"4/10";"Nothing like the game";"mwfndhwqw";"27 February 2023";"5 out of 12 found this helpful. Was this review helpful? Sign in to vote.
Permalink";"I have played both parts of the original game and I can tell with certainty that this show is not even close to scrip writing, screen play and characters. This show appears more like a failed attempt to recreate the original game like characters. Joel(Pedro Pascal) and Ellie(Bella Ramsey) are decent actors but they are utterly unfit for these characters, especially Ellie is far from what Bella Ramsey is trying hard to portray. In short, this show is Bad!

Having said that I recommend playing the original game because it's so good. Joel and Ellie will be your favorite video game characters ever."
"6/10";"Good show, still not too late to make a great.";"dingxisxgood-15487";"27 February 2023";"2 out of 5 found this helpful. Was this review helpful? Sign in to vote.
Permalink";"Almost a solid casting. Bella Ramsey is just unlikeable. I played all the versions of the game and think this show is good. It's just Bellas portrayal of Ellie is obnoxious. Aside from my own option of her, the fact that her acting (their) acting is pretty awful.

I am writing this as of episode 7. And without spoilers. Bella gets a lot more screen time, and she/they/it doesn't shine without Pedro Pascal to bounce off of. Honestly turned the show off. And I'm just gonna wait till Episode 8 is out.

Bella's portrayal of a beloved character makes me wish Bella gets snuff out by an infected. Jeez someone get this girl an decent acting coach."
"10/10";"Most ratings mean next to nothing";"jasonhirthler-51722";"26 February 2023";"43 out of 99 found this helpful. Was this review helpful? Sign in to vote.
Permalink";"Half are bought, many others are by people posting after one episode in states of high excitement. This series is so very average. But wildly overhyped because it's on HBO. Same old apocalypse storyline. Stupid zombies chasing people around. Everybody scarred by loss. Same old 'heartrending' relationship tale of a makeshift family formed in a dystopian world. Who cares? Critics (better labeled flatterers) will praise the show for 'challenging narrative expectations' to focus on the fragile bonds that develop blah blah blah

This is also a vehicle to elevate Pedro Pascal into superstar status in the U. S. He's okay. The girl is okay, too-the latest overhyped product on the assembly line of child stars...

This explosion of entertainment content over the past decade has made virtually every genre a massive cliche. Originality is hard. But better to wait for it than celebrate mediocrity."
"9/10";"I would only watch this if you understood the game's storyline";"sidelsworthy";"26 February 2023";"13 out of 61 found this helpful. Was this review helpful? Sign in to vote.
Permalink";"How do I start this? The show is good so far. It relates to the game. It's storytelling is brilliant and it's not staggered. A lot of people who haven't played the game might not get the jist of the story in regards to Joel and Ellie. The whole relationship between Tommy and Joel. The story starts off slowly then it rebuilds itself back to the roots of a video game adaptation. The setting mainly takes place in old, dilapidated buildings. Full of bodies and cordyceps fungi. I would recommend this show as a 15+ not kid friendly. In terms of the profanity used within the show itself. Very good indeed."
"6/10";"The masterpiece of the last 10 years";"mrbergs";"26 February 2023";"10 out of 39 found this helpful. Was this review helpful? Sign in to vote.
Permalink";""
"6/10";"So disappointed";"jennaaja";"26 February 2023";"36 out of 73 found this helpful. Was this review helpful? Sign in to vote.
Permalink";""
"9/10";"Script review";"hawktns";"26 February 2023";"17 out of 39 found this helpful. Was this review helpful? Sign in to vote.
Permalink";"Making the conversations way too long to extend the episodes.... It's based on a horror - action game. Still nothing, just some action scenes does not meet the expectations... Boring 5th Episode.

Apart from the opening action scene, nothing to add. When they said big budget, I thought something like Stanger Things, but nope.

If anything I'll wait till they finish all the episodes and watch them on the same day and skip all the useless talking scenes and even worst the unnecessary silent scenes. A reminder to the makers of the show, it's not a romantic Drama and we want horror and action. Thank you."
"6/10";"Oh another zombie series. Yay";"Nevergivea10";"26 February 2023";"35 out of 90 found this helpful. Was this review helpful? Sign in to vote.
Permalink";"The last time a zombie film was relevant was in 1968 with dawn of the dead. How many times can we watch the same thing over and over and still think it's exciting. 9.2 rating? Dear Lord. That means this series is as good as the Sopranos!?!?! Silly monsters coming out of the ground and the sheep rate it a 9.2?!?

I will give you this: I only watched this because of the astronomical ratings. I assumed it was going to be something new and different but it the Walking Dead 2.0. But to my surprise, I did watch all six available episodes which surprised me. That means it isn't the most terrible thing ever created.

Remember: when you rate something a 10 that means it is ""perfect."" If this is perfect to you, you're lucky because you are easily satisfied."
"10/10";"This Isn't The Walking Dead?";"musiqliblessed";"26 February 2023";"30 out of 70 found this helpful. Was this review helpful? Sign in to vote.
Permalink";"I got 5 episodes in and was waiting for what made this show a unique enough experience to stand on its own amid a pool of adaptations before it. But the moment never came.

The show drags on...it's paced well enough but still I just feel like I'm going nowhere fast.

Nothing happens in this show. Nothing of substance. It's your classic if zombies take over, humans will become more horrible than the monsters and kids will die sad and horrible deaths.

Just indulging the nightmare.

And for what reason? What is the reason? I'm honestly curious why this story is so appealing it has be told again and again...

Casting, acting, and production are all solid. Zombie concept and design is all very intriguing, but after 5 episodes of little revealed about the zombies and the focus being much more on the humans and the many ways they fail each other, it's clear what the true focus of this show is...much like The Walking Dead-excellent show, but very fatalistic, very doom and gloom, very people are inherently horrible. And I'm not interested in that.

I write this review purely for those like me. If you prefer World War Z zombie films...something more redemptive, this is not it.

And in general, a caution to others, just be careful what you feed your soul. This may be fiction, but stories are valuable because they make us feel things. So be careful with shows like this. The tone is sad, depressing, lonely, dark, hopeless. Depending on your personal/interpersonal struggles, this may not be a healthy choice for your viewing.

Mental health can be affected by the media you consume. Just a word for the wise."
"10/10";"It's alright, but could be better.";"kingkiyttypie";"26 February 2023";"4 out of 14 found this helpful. Was this review helpful? Sign in to vote.
Permalink";""
